flux_std,flux_range,relative_flux_range,coefficient_of_variation,flux_mad,flux_skew,flux_kurtosis,dominant_period,period_power,period_confidence,num_periods,flare_count,flare_frequency,largest_flare,flare_strength,dip_count,largest_dip_depth,tic_id
0.03089204781003748,3.6032086465,3.604524403896792,0.0309033284336138,0.0011627999999999084,19.160785336646345,2555.9822027889845,5.326377477216803,0.0022031190581765386,7.902286943089669e-05,7487,7,0.00015201198723099307,2.6088927,84.45191837209043,16,0.9943159465,173165274
0.12820880446148078,1.816023455,1.79002139576018,0.1263730941794933,0.0023052999999999546,-3.6659180217858642,34.45777925551304,14.702586091895016,0.03880276234577521,0.0002573134841077261,4306,48,0.002888781896966779,0.8175821000000001,6.376957522021318,59,0.998441355,176942039
0.012895259488471192,0.8627707600000001,0.8617041178982479,0.012879317099923598,0.0024264000000000507,-3.968088224984911,435.76729591417956,121.47540090514633,0.07514044529731122,0.000970491046677087,7331,92,0.0068365906219811255,0.37660840000000007,29.20518197688856,18,0.48616236,262933775
0.012632068551758534,0.7440950999999999,0.7435418022203715,0.012622675538040527,0.0020169199999999776,-5.161971947200734,263.04752608104616,403.61180781625194,0.08008513543898231,0.0010344964614326007,8004,161,0.00964302827024437,0.27107039999999993,21.45890824525835,45,0.47302469999999996,262933844
0.09384773575972054,3.6161591499999997,3.5220485787150717,0.09140534767341514,0.003141999999999978,7.5884948850266625,112.80099843883286,16.484801792815997,0.23065317483897557,0.0014760204327564426,4618,109,0.006518748878655583,3.1195592999999997,33.2406453362609,1,0.49659984999999995,262934195
0.22980431697565512,22.0310620682,22.060444519941655,0.23011080307390397,0.0017329000000000372,72.00570004262963,6120.2245047952965,0.459337647089553,0.0010805831225980831,1.976067425687134e-05,3479,3,0.00022349698279073232,21.03165,91.51982119738872,29,0.9994120682,277226501
0.027997946806069974,3.0605581496,3.0596809869983685,0.027989922533809716,0.001286700000000085,30.78780739026408,2647.9708949034502,83.52462765599019,0.001662036244003858,7.143298471235032e-05,7575,10,0.00038356794906217636,2.0650032,73.7555226568366,12,0.9955549496,281884571
0.04791942728317067,5.262672325,5.264934048268503,0.047940021475057715,0.0011083999999999539,39.26755096041427,3863.897813558138,0.1552343755510628,0.0009036899008826616,3.592884265795593e-05,6948,10,0.00038813848781245146,4.268253,89.07145268614286,17,0.994419325,281885450
0.02173108985315875,2.5177138823,2.5186433278114384,0.021739112156274557,0.0014378700000000078,-6.079040801896223,2319.7801901758885,14.422658672175405,0.0009384100544327174,3.706085917674899e-05,10702,11,0.00033552952659834066,1.5207121,69.97863937224275,15,0.9970017823,281886418
0.05356428392522935,5.798895806999999,5.799502800689523,0.05356989071372988,0.001838284999999995,40.81893295561963,3960.4167444855866,176.76142046955317,0.0009860822124370709,4.184594784135208e-05,4912,12,0.0006925207756232687,4.803868,89.68416355020713,17,0.995027807,281906534
0.23902814393589003,12.64161206,12.492204731106742,0.23620314374238033,0.0031212250000000608,32.44892643893605,1223.2259261451181,361.94004149394175,0.027677270931227564,0.0007153252603370483,3318,7,0.0005029458255496479,11.828266,49.48482553239618,1,0.81334606,281907544
0.039454118773561905,1.8137932824,1.8136236655935571,0.03945042922321881,0.0005835000000000701,-20.28356877286106,489.6230937223471,690.9764359721823,0.0219094984858587,0.0008912364077766005,6655,3,0.00011564258731015342,0.8148664000000001,20.653519209914272,26,0.9989268824,281907813
0.0752712633390867,1.2624883849,1.2693404811761666,0.07567979457739109,0.0035439000000000442,-12.025632096420333,148.21506558003708,0.003472571535955491,0.0174527846775543,0.0006373096975749303,1143,1,0.0001490979573579842,0.2631756999999999,3.496363530055681,17,0.9993126849,281907937
0.05920855212621479,4.1175524922,4.10893729339688,0.05908466944387413,0.0019097000000000142,32.967476779702714,1460.0154629465096,143.41020803732232,0.018887044946295742,0.0008478382745507408,6426,11,0.00042052144659377626,3.1189795,52.677854600316444,11,0.9985729922,281910007
0.09068573862802211,2.6660649593,2.6784346385349473,0.0911064911284816,0.0016574999999999784,-3.2801799752898817,115.39280000124084,0.003474340070248707,0.006122306232574268,0.00022889706926570782,1784,8,0.0011933174224343676,1.6733606,18.452301600187084,28,0.9927043593,281929681
0.5619392638566589,69.36919278170001,66.99202205228633,0.5426825085711813,0.0029535000000000533,105.89332583929243,12648.444845727876,13.597031555511995,0.009878393145571334,0.0003274298914623109,4987,6,0.00034528399608678136,68.36991,121.66779294041285,0,0.0,281929720
0.02620224312946829,2.0389162,2.041799095662412,0.02623929140691265,0.0008741499999999625,-12.746152357496744,756.2462001520418,138.49362611535875,0.018777866327926433,0.0007521979178850486,6414,2,8.761938140716727e-05,1.073639,40.975079679057494,30,0.9652772000000001,281930003
